Comment,label
"আল্লাহ তরে হেদায়েত  দান করুক,,,,,",Notbully
"আলহামদুলিল্লাহকরোনায় সফল ঔষুধ কিউবার- ""ইন্টারফেরন আলফা টু-বি""খুব শীঘ্রই ওষুধ তারা সারা বিশ্বে রপ্তানি করবে।।",Notbully
দোস্ত অনেক ধন্যবাদ আপনাকে আমিও সমর্থন করি কেন জানেন পৃথিবীতে কোটি হাজার হাজার কোটি টাকার লোক আছে তাদেরকে এই ক্রান্তিকালে করোনাভাইরাস এর মধ্য দেখছি হিরো আলম মানুষের ঘরে ঘরে গিয়ে গরীব-দুঃখীকে খাবার তুলে দিচ্ছে বড়লোকেরা ঘরে বসে টিভি সিরিয়াল দেখছে,Notbully
হিরু আলম ভাই তুমি এগিয়ে চল আমরা আছি তোমার সাথে,Notbully
আল্লাহ ওনাকে হেদায়েত  দান কর আমিন,Notbully
আই লাভ ইউ।,Notbully
ইনশাআল্লাহ হুজুর অপেক্ষায় রইলাম,Notbully
তারা কি বাংলা বলতে পারে??,Notbully
বুইড়ার লগে ছবি দিয়া ফেইসবুক দুষন করে ,Notbully
"গতকালই দেখলাম নাটকটা, ভালো লেগেছে খুব ❤",Notbully
বাংলা মুভির মায়েরে বাপ করে দিলো,Notbully
"মুসলিম হয়ে এত বড়  কথাটা মুখে মানাল  কিভাবে  ,,,, একভার ভাবলেন না আপনি কি বলতাছেন ,,, সি সি সি মুসলিম হয়ে এত বড় কথাটা মুখে নিয়ে আসলেন,,,, আল্লাহ তাআলা কি  করবে আপনার ভাবা উচিত ছিল এই কথাটা মুখে নিয়ে আসার আগে,,,,,  । ভালো করে খমা চান  না হলে আমাদের মহান আল্লাহ তাআলা আপনাকে কি যে করবো সেটা শুধু আমাদের মহান আল্লাহ তাআলা জানেন ,,,, যাই হোক আল্লাহ জেন আমাদের কে খমা করে দেয় ,,,আমিন ,,,",Notbully
অসিত জবাব  দেওয়ার জন্য ধন্যবাদ হিরো আলমকে,Notbully
শুভেচ্ছা রইলো,Notbully
"ধর্মে বিশ্বাস আর অবিশ্বাস মানুষের ব্যাক্তিগত অধীকার, জোর করে চাপিয়ে দেয়া যায়না। আদর্শে বিদ্রোহ বা গ্রহন কম বেশি সব সময়ই চলে আসছে।সুতরাং আমার আদর্শে আহবান করলে মিষ্টি ভাষা ও প্রেমের মাধ্যমেই তাকে আহবান করতে হবে। যা মহাকালের মহা মানব রাসুল মোঃ সাঃ করতেন।ঘৃনার মাধ্যমে নয়, প্রেমের মাধ্যমে আহবান করুন।প্রেমের কবি নজরুলের গানে ""পাষানের ভাংগালে ঘুম,কে তুমি সোনার ছুঁয়াই""। ধন্যবাদ।",Notbully
নাইস বোন,Notbully
শুভ নববর্ষ ভালবাসার প্রিয় আপু মনি ,Notbully
তোমার চেয়ে সানি লিওন সুন্দরী ,Notbully
পুরাই আবুল,Notbully
ঝিভনে লেখক সাথে খারাপ কথা বলে মুভি গান হভে হলো,Notbully
কুমিল্লা বাড়েরা পাঁরা শাকিভ খানহাত মারেশাহ্ফুল ভাই গুল মারেবেল তুলি,Notbully
"মানুষ বাঁচলে, দেশ বাঁচবে। অবশ্যই ভালো কথা",Notbully
ধন্যবাদ জানাই মাশরাফি বিন মর্তুজা এমপি আপনাকে।,Notbully
ভালোবাসার প্রিয় ভাই❤,Notbully
"হিরো আলম ভাইয়ের প্রতি একটি আবেদন,  ভাই আপনি যদি আপনার বাংলা উচ্ছারণ আরও ভালো করেন তাহলে আপনি আরও উপরে উঠবেন আমার বিশ্বাস।",Notbully
কমেন্ট পড়তে পড়তে আমার ১/২ ঘন্টা লাগছে।কমেন্ট পড়ে যা বুঝলাম আরো কমেন্ট পড়তে #এখন_আমারে_এই_পেজ_সি_ফার্স্ট_করে_রাখতে_হইবো❤❤,Notbully
এখন আবার করোনার রেট বেড়ে যাবে।,Notbully
খুব সেকসি,Notbully
আপনাকেও শবেবরাত এর অনেক অনেক শুভেচ্ছা আজ আল্লাহর কাছে চাই সে যেন আপনাকে মাফ করে দেন এবং আবার সবাই আপনাকে ভালোবাসে ভালো থাকবেন ।,Notbully
লাভ ইউ শাকিব খান,Notbully
আসসালামু আলাইকুম,Notbully
আল্লাহ হেফাজত করো,Notbully
"আচ্ছা সাফা কবির আপনার কাছে আমার একটা প্রশ্ন আপনি বলছেন আপনি পরকাল বিশ্বাস করেন না,, কারণ এটা আপনি দেখেন না.. আমার প্রশ্ন হলো,, আপনি যে আপনার বাবা কে বাবা বলেন সেটা কোন বিশ্বাসে বলেন, আপনি তো আপনার বাবা মায়ের সহবাস দেখেন নি তো আপনি কেমনে বিশ্বাস করেন উনি আপনার বাবা.. এই পৃথিবীর একজন সৃষ্টিকর্তা আছেন তিনি পরম করুনাময় আল্লাহ রাব্বুল আলামিন, সেটা যদি মানেন ও বিশ্বাস করেন তাহলে আপনাকে পরকাল ও বিশ্বাস করতে হবে, পরকাল সম্পর্কে মহান আল্লাহ তাআলা নিজেই বলেছেন..এখনো সময় আছে তওবা করে কালিমা পড়ে আবার মুসলিম হন.. এবং সঠিক ভাবে ধর্ম পালন করেন.. ধন্যবাদ...",Notbully
"অনেকের অনেক কমেনটের কথাই শুনলাম,এর মধ্যে কিছুটা জোক্তিক আর কিছুটা অজোক্তিক,ত এখন আমার কথাটা বলি, আপু আসলে আপনি যা বলছেন তাকি ভেবে বলছেন, নাকি উৎসবের আমেযে আবেগে বলে ফেলছেন,যদি আবেগে বলে থাকেন তাহলে আবেগটাকে ছুরে ফেলেদেন,আর শত্তটা জানুন",Notbully
সাকিব ভাই কবে আসবে লাইফে,Notbully
ধন্যবাদ প্রিয় সুপারস্টার এত সুন্দরভাবে একটা শিক্ষণীয় পোস্ট করার জন্য....... মহান আল্লাহর কাছে এই চাওয়া আল্লাহ যেন এই ভাইরাস থেকে পৃথীবির সকল মানুষকে হেফাজত করেন.... ,Notbully
দেখার ইচ্ছে নেই,Notbully
হিরো আলম ভাই আপনার সাথে আমি কি অভিনয় করতে পারব ভাই আমার খুব ইচ্ছা ছিল অভিনয় করব বললেই আমি আসব আমার মোবাইল নাম্বার 0172 6414 697,Notbully
ইন্ডিয়া কত লাখ লাখ আমার মুসলিম ভাই ও বোনদের উপর কত  নির্যাতন করে এর কোন পতিবাদ দেখি না,Notbully
হুজুর কি কথা বলে না,Notbully
আপনি যা দেখেন না তা নাকি বিলিভ করেন না!আল্লাহকে আবার বিলিভ করেনআবার আমার আল্লাহও বলতেছেন!কথা হলো পরকালই বিলিভ করেন না তবে মুমিন হিসেবে পরিচয় দেন কিভাবে!আপনার তো ইমানই নেই!যাই হোক আল্লাহ আপনাকে হেদায়েত দান করুক!আমিন,Notbully
ছুম্মা আমিন,Notbully
ভালোবাসিমুশি♥,Notbully
এটা ট্রেইলার ছিল?,Notbully
দেখবো আপু ভালো ভালো গান করবেন।,Notbully
নীরবে র দরকার কি সরবে করোঐ খাঙ্কির পোলা জোড়ে দে,Notbully
"সাফা- কবির তুমাকে ওনেক লাভ ♥করি"" এগিয়ে যাও আগামীর পথে",Notbully
দারুন হইছে তোমার চবি।চোট ভাই,Notbully
"শুধু আলম না,,জায়েদ ভাইয়ের পিছনে যেই লাগবে তাদেরেই রক্ষা নাই ইনশাআল্লাহ। এখন সময় আছে বোকার দল গুনি মানুষদের সম্মান দিতে শিখো। জায়েদ ভাই একজন সম্মানিত মানুষ উচ্চ শিক্ষিত। তার সাথে কিসের কি তুলনা,,আমার কথা বললেই লজ্জা লাগতেছে,,গুনির মর্ম আসলে গুনিরাই বুঝে।",Notbully
ভাইজান♥,Notbully
প্রশাসন আজ কোথায়!,Notbully
"লাল সবুজ শুধু একটি রং নয়,একটি সাফল্যের ইতিহাস।#সবাইকে মহান বিজয় দিবসের শুভেচ্ছা।______জয় বাংলা _______",Notbully
অলরেডি অনেক ভাই হাতের কাজ শুরু করে দিয়েছেন পরী তুমি পোলাগো জীবন শেষ কইরা দিওনা,Notbully
আল্লাহ তুমি সবাইকে হেদায়েত কর আমিন,Notbully
"এভাবে ওরা মানুষ খোজ, দস্তো।",Notbully
আপনার মত গুনি অভিনয় শিল্পী রা যদি ঘরে বসে থাকেন তাহলে কি হয়।।অসহায় মানুষের পাশে দাঁড়ান ,Notbully
আপনি যে কথা বলেছেন মানুষ মাফ করার কে আল্লাহর কাছে তওবা করেন যেনো আল্লাহ তায়ালা আপনার তওবাকে মঞ্জুর করেন আমিন,Notbully
আল্লাহ তায়ালা তাকে এই শবে বরাত এর রাতে মাফ করে দিক এবং সুবুদ্ধি দিক :-) আমিন।আর সে যদি মন থেকে মাফ চায় আল্লাহ  তাহলে তাকে মাফ করে দিক,Notbully
আল্লাহ পাক তাদের কপালে হেদায়েত থাকলে হেদায়েত করুন আর হেদায়েত না থাকলে ধংশ করে দেন,Notbully
"আল্লাহ আমাদের সবাইকে হেদায়েত দান করুন, আমিন।",Notbully
সো কি গো আমার মন ভালো না,Notbully
এবার হলো পরফেক্ট ম্যাচিং,Notbully
ক্ষমা চেয়েছে ভালো।  আল্লাহ আমাদের সবাইকে যেন হেদায়েত দান করে,Notbully
তোমায় হলুদ শাড়িতে বেশ মানিয়েছে গো  দিদি,Notbully
সাফা তোমার পেজে আগের মত মজা পাই না,Notbully
অনেক সুন্দর ছিলো নাটকটা,Notbully
"ইইন্ডিয়ার সাথে বাংলাদেশের স্বামী স্ত্রীর সম্পর্ক,,,,,,, এখানে প্রিয়া সাহা হচ্ছে শালিকা।।।শালিকার বিপদে দুলাভাই এগিয়ে এসেছে, তাই বুবুর কোর্টে মামলা খারিজ।।।",Notbully
"হিরো আলম ভাই ,, আপনে এগিয়ে যান,,",Notbully
ভিডিওটা অনেক মূল্যবান-!!এইরকম ভিডিও  এখন বিলুপ্তপ্রায়  এইরকম ভিডিও  দেয়ার জন্য তোমাকে জাদুঘরে রাখা উচিৎ ,Notbully
হিরো আলম ভাইয়ের কথা সাথে   অামি এক মত। বাংলার কিং হিরো আলম।,Notbully
বেশি বেশি গালি দেয়া ঈমানী দায়িত্ব। গালি যত বেশি সুন্দর দিতে পারবে তত অাগে চ্যালচ্যালাইয়া জান্নাতে যেতে পারবে। কাধের ফেরেশতা সাওয়াব লিখতেছে তোমার একটা একটা গালির জন্য। বাহ মুসলমান।,Notbully
হিরো আলম ভাই  ঠিক কথা বলেছে৷,Notbully
"সুস্থ, সুন্দর ও উজ্জ্বল ভবিষ্যৎ কামনা করি ❤ যদিও আমার নিজের ভবিষ্যৎ কি হবে আমি নিজেই জানি না ",Notbully
মাশাআল্লা,Notbully
মাশাল্লাহ। মহৎ উদ্যোগ।,Notbully
"আল্লাহ তুমি সাফা কবির-কে পূর্ণ ইমান দান করোআর ইসলামের সেবা করার তৌফিক দেও.আপনারা হতাশ হবেন না,please আপনারা হতাশ হবেন নাসাফা কবির এর বিচার আল্লাহ করবেআপনারা তার জন্য নিজের আমল নামাবারী কইরেন না..",Notbully
"অভিনয়ে ১০০ মার্কের মধ্যে যদি পরীক্ষা নেওয়া হয়,, হিরো আলম পাবেন ৯০।জায়েদ খান ৯৯, মিশা পাবেন ৬০,  শাকিব খান ৫৫, সালমান খান ৩০, শাহরুখ খান পাবেন ৩২(ফেল)!",Notbully
বইন রমজান মাসে তর প্রোপাইল টা চেন্জ কর এমন ছবি দেখলে কামরাইতে মন চায়,Notbully
আবার খেলা হপ্পে ,Notbully
আল্লাহতালা সবাইকে হেদায়েত দান করুক (আমিন),Notbully
ধর্মের পথে আসুন❤,Notbully
ওহ কি লাগচে ,Notbully
ধন্যবাদ আপনাকে এভাবে অসহায়  মানুষের  পাশে থাকার জন্য। ,Notbully
ধন্যবাদ সেফুদা,Notbully
কি সুন্দর তাই না,Notbully
ঠিকই ,Notbully
"অসাধারণ গান, ধন্যবাদ হিরো আলম",Notbully
"আল্লাহর আপনারে হেদায়েত করেন, আমিন",Notbully
কিএক্টাবস্তা,Notbully
"অসমাপ্ত ভালোবাসা,,,,,জয়েন প্লিজ ",Notbully
রাইট হিরো আলম ভাই তোমার সদস্য হওয়ার দরকার নাই এফডিসির তুমি হিরো আলম হিরো আলম থাকো যেখানে দুই দিনের নায়ক সাধারণ সম্পাদক সেখানে কি সুস্থ কোন রাজনীতি আছে জায়েদ খান কয়দিনের নায়ক কিভাবে সাধারণ সম্পাদক হয় এতে ভালো না হিরো আলম তোমার এফবি সদস্য হতে হবে না,Notbully
আল্লাহ তোমাক হেদায়েত দান করুক।আমিন,Notbully
"ধন্যবাদ ভাই,বাংলাদেশের প্রত্যেকটা মানুষ যদি আপনার মত হত,,, তাহলে দেশে আর দরিদ্র থাকত না,,, ধন্যবাদ ভাই, সুন্দর হোক আপনাদের ভবিষ্যৎ জীবন,,,, all the best",Notbully
আল্লাহ্ সবাই কে করোনা নামক সংক্রমন থেকে হেফাজত করুন----------আমিন,Notbully
বারাগো Shahed Hasan Sparking Ahosan Hasibur Rahman Joy Rayhan Sad Ik,Notbully
অলরেডি অনেকগুলো পড়ে ফেলছি,Notbully
অর্ধেক পোলাপাইন কমেন্ট আর রিয়েক্ট পোষ্টের অর্থ না বুইঝা দিতাছে।কারণ পোস্ট টা তো ইংলিশে করাযাই হোক একটা ইসলামিক পোস্ট হা হা না দেয়াই উত্তম।,Notbully
অল্প তে কোন মানুষ কিছু পাইলে যা হয়,Notbully
আমরা হিরো আলম ভাইয়ের পাশে আছি সারাজীবন থাকবো,Notbully
"আমিন,  আল্লাহতায়ালা  আমাদের সবাই কে হেফাজত করুক,,,৷৷",Notbully
আপু সাজগোজ ছাড়াই তুমি অসম্ভব সুন্দরী ।,Notbully
কমেন্ট অফ দ্যা ইয়ার,Notbully
শুভ নববর্ষ ।,Notbully
হাহাহাহা পাগল,Notbully
কোন চ্যানেলে স্যার,Notbully
ঈদ মোবারক লায়লা আপা,Notbully
"ভাই জান,,তামিম ইকবাল, মুশফিকুর রহিম, সাকিব আল হাসান,, ওনারা দেশের জন্য অনুদান দিয়েছে,আপনি কি এখনু দিয়েছেন,আপনার দেখে সব চেয়ে বেশি দিতে হবে কারন আপনি বাংলাদেশের সুপারস্টার তাই,,",Notbully
এবার বুঝবি নেগেটিভ মার্কেটিং কাকে বলে,Notbully
আমি কিন্তু তোমার পাশে ‍❤️‍‍ভালোবাসর এক মানুষ,Notbully
নাইস হিরো আলম,Notbully
বাই বণ রা কমেনট এ বানাদ টিক করে লিকবেন বানাদ পরতে অসবিদা হক্সে,Notbully
বাঙলা নতুন বছরের শুভেচ্ছা। শুভ নববর্ষ -১৪২৬,Notbully
কমেন্ট পড়তে পড়তে আমি তো গুডা হরান হয় গেছি...যাই বাবা এবার সরবত খেয়ে একটু শক্তি নিয়ে আসি।তারপর আবার পড়া শুরু করব।ততক্ষণে আপনারা কমেন্ট করতে থাকেন।ধন্যবাদ,Notbully
বাংলা হিরু আলম,Notbully
আলম ভাই ভালো মানুষ।,Notbully
ওই সাফা কবির প্লিজ তুই আর চিন্তা করিস না তুই আর কোনদিনও জনপ্রিয় অভিনেত্রী হতে পারবি না যে ভুল তুই করছিস তার জন্য,Notbully
রাইট কথা একদম আপনি হিরো আলম কে আমার ধারনা বাংলাদেশের অধিকংস মানুষে চিনে জাহিদ ভাই কে তার অর্ধেক মানুষেও চিনেনা আমার মনে হয়,Notbully
সাবাস বেটা সত্যি কথা,Notbully
ইয়া আল্লাহ এদের মত তথাকথিত মডেল  দের হেদায়েত দান করুন।,Notbully
ইনশাআল্লাহ। দেশ এগিয়ে যাবে দূর থেকে বহুদূর।❤️boos...,Notbully
জাহিদ খান তুমি মেকাপ পড়ে সাদা হলে যদি নিজেকে সুন্দর বাবো তাহলে আপেলেরছে মুলার দাম বেশি হবে কেনমুলা সাদা,Notbully
এমপি সাহেব কথা সপষ্টভাবে বলো ।,Notbully
মাসি ,Notbully
খুবই ভাল... তা ভাই helpless মানুষদের ছবি প্রকাশ করা থেকে বিরত থাকা ভালো,Notbully
কোন জায়গায় ঘুরতে সব থেকে বেশি ভালো লাগে??,Notbully
আপনার মত একটা মানুষই পারে বাংলাদেশের মুসলমানদের পথ দেখাতে ,Notbully
ভালোবাসার প্রিয় মানুষ গুলো,Notbully
আল্লাহ তুমি সবাই কে হেদায়ত কর আল্লাহ আমি তোমার কাছে হেদায়ত দান চাইতেছি তুমি সবাই কে হেদায়ত দান করো।আমিন,Notbully
নাইচ নাইচ,Notbully
তুমি  আল্লাহর  কাছে তওবা  কর দুনিয়ার  জীবন  কত দিনের  আজ আছি  কাল হয়তবা নাই  যে রব তোমাকে  ছোট  শিশু  হিসেবে  মায়ের  পেট থেকে  বের  করেছে  আজ বড়  হয়ে  তুমি  সেই  রবের  সাথে  নাফর মানি কর সময় থাকতে  নিজেকে  শুধরাও সেই  দিন  আসার আগে যেদিন  তোমার  কেউ  তোমাকে  সাহায্য  করতে  পারবেনা  আল্লাহ  তোমাকে  বুঝার  তেীফিক দান করুক  আমিন,Notbully
ঈদ মোবারক কুয়েত থেকে যুক্ত আছি।,Notbully
সাবাস ভাই এগিএ  যা আমরা তোমার সাথে,Notbully
অনেক ভাল লাগছে,Notbully
ধন্যবাদ হিরো আলম আমি মাষটার মোশারফ,Notbully
"আপনি যে ভুল করেছেন সে ভুলের ক্ষমা একমাত্র আল্লাহ করতে পারবেন""!!! মিডিয়ার কাছে ক্ষমা চেয়ে,,,  তার পরে আল্লাহর নিকট ক্ষমা চান""!! ভুল করেছন আপনি""!!! মহা ভুল""!!! আল্লাহ আপনাকে বুঝার তাউফিক দান করুক আমিন""!!! এবং আমি একটা উপদেশ দিয়ে যাচ্ছি,,  মন চাইলে মেয়ে চলবেন""!!! এখন যে গুলা আপনার পেশা"""" সব বাদ দিয়ে,,,  স্বামীর সংসার করেন """""" কোরআন ও হাদিসের পথে চলুন""!!",Notbully
আলহামদুলিল্লাহ.......,Notbully
ধন্যবাদ হিরু আলমকে জাহিদ খান কে কিসের নায়ক,Notbully
মরলে বুজবেন পরকাল কি আল্লাহ আপনাকে হেদায়েত দান করুক,Notbully
এস্ব মেয়েরা জনপ্রিয় ভারানোর জন্ন তারা রাস্তা ও নেমে জেতে পারে কেনো নাজে তাদের মাতায় শুদু একটাই ভাবনা জনো প্রিয়তা ভারানোর এই ভাবনা তারা আল্লাহ কে ভুলেজায় তাদের জন্ন দোয়া করুন তাদের কে জেনো আল্লাহ শটিক পত দেখান শবাই বলি আমিন,Notbully
ছোটবেলার ক্রাশ❤❤,Notbully
"হিরো অালম যে সুন্দর করে কথাগুলা বলেছে, জায়েদত তার কাছেও নেই কারন সে ভদ্রতা জানে না। অারেকটা কথা এই দুজন মিশা এবং জায়েদ ভিলেনের অভিনয় করতে করতে বাস্তবেও ভিলেন হয়ে গেছে। এদেরকে উচিৎ শিক্ষা দিয়ে  বি এফ ডিসি থেকে বের করে দেওয়া দরকার এদের মুখোশ উন্মোচন হয়ে গেছে।",Notbully
ঈদ মোবারক অনেক দিন পড়ে দেখতে  পেলাম,Notbully
সামনে এগিয়ে যাওজীবন আছে যতদিন অবিরাম চলবে ততদিন,Notbully
জয় বাংলা জয় বঙ্গবন্ধু ❤️,Notbully
"চেহারার একি অবস্থা? একটু সাবধানে থাইকেন,,,??",Notbully
কি বালছাল নিউস করে,Notbully
উত্তম উপস্থাপনা,Notbully
বলছে করে কি,Notbully
মমতাজের বাদ দিয়ে লায়লা আপুকে এমপি হিসেবে দেখতে চায়,Notbully
বইন একটু নামাজ পড়ে আমার জন্য দোয়া কইরো,Notbully
আল্লাহ হেদায়েত করুন আমিন,Notbully
আল্লাহ জেন আপনাকে সঠিক পথে চলার তৌফিক দেন,Notbully
"এইসব কমেন্টগুলা পরলেও আমার পাপ হবে..তোমরা নাকি নিজেদেরকে মুসলমান দাবি করো...ছিঃ...ধিক্কার জানাই তোমাদের মত মানুসকে...বুঝলাম সাফা কাবির পরকাল বিশ্বাস করেনা,,,তার জন্য তাকে যেন আল্লাহ হেদায়েত দান করে সেটা প্রার্থনা করো...ভালো না লাগলে তাকে আনফ্রেন্ড করো...এইসব বাজে ভাষায় তাকে গালিগালাজ করে নিজেকে কি প্রমান করতে চাচ্ছো...??আমি এইটা প্রার্থনা করি যেন তার আগে তোমাদের মতো মানুষদেরকে আল্লাহ হেদায়েত দান করে...মনে রেখ,,,ব্যবহারে বংশের পরিচয়...ভুল হলে ক্ষমা করবেন...",Notbully
"মানুষের রুপ থাকলে হয় না, মন থাকতে  হয়। সাহসী কথা বলার জন্য, হিরো আলম ভাই কে ধন্যবাদ।",Notbully
তন্দ্রা বিলাসী,Notbully
"আপু, আপনি সেদিন কী বলেছেন তা কি আপনার মাথায় আছে?আর এখন যা বলছেন, তাও কি মাথায় আছে?পহেলা বৈশাখে কি বেশি খাওয়া দাওয়া করে কথাগুলা বলেছিলেন? ও, তাইলে ঠিক আছে। আপনি মাফ পাবেন ইনশাআল্লাহ!। না বুঝে করা পাপ ত পাপই না! বাট যে ঘোরেই বলুন, আপনার ঈমান কিন্তু নাই। পুনরায় ঈমান এনেছেন তো কালিমা পড়ে? এবার ধর্মের পথে আসুন। ধন্যবাদ!",Notbully
বাপের  বেটা হিরো আলম,Notbully
লায়লা আপু ঠিকানা চাই আমি,Notbully
পরকাল বলে কিচু নেই ১০০ সত্যিসাফা কবির কে অসংখ্য ধন্যবাদ সত্যটা বলার জন্য।,Notbully
নাম্বার ওয়ান হিরো আলম ভাই।,Notbully
হিরো আলম ভাই এগিয়ে চলো আমরা আছি আপনার সাথে।,Notbully
হিরো আলম ভাই এগিয়ে চলো আমরা আছি তোমার সাথে,Notbully
হিরো আলম ভাই এগিয়ে চলো আমরা আছি তোমার সাথে।,Notbully
"হিরো আলম ভাই, আমারা আপনের ফ্রেন্ড হয়ে গেছি।",Notbully
আল্লাহ এদের হাত থেকে জাতিকে রক্ষা করো,Notbully
জুকি ভালো সরীলের ভালো,Notbully
জয় বাংলা জয় সজীব ওয়াজেদ। ,Notbully
অসমাপ্ত ভালবাসা amr kase niye ai,Notbully
অসমাপ্ত ভালবাসা gift eri,Notbully
অসমাপ্ত ভালবাসা sali asta akta madari,Notbully
সাকিব খান নুসরাত ফারিয়া সাহেনশা ছবির গান দুটি খুব ভালো লাগছে ।,Notbully
দোয়া করি আল্লাহ্‌ আপানকে হেদায়াত দান করুক.. আমিন..,Notbully
"এই ক্ষমা চাওয়াটা কি লোক দেখানো নাকি ভূল করে মহান আল্লাহর কাছে নত হওয়া এটা আপনার মন এই ভালো জানে,তবে আশা করি ভবিষ্যৎ  এ এমন ভুল যেনো না হয়..❤",Notbully
হিরো আলম জাহেদ খানের পরিছয় করিয়ে দিলো এগিয়ে জাও হিরো ভাই,Notbully
ইনশা'আল্লাহ,Notbully
আল্লাহ হেদায়েত দান করো সবাইকে।,Notbully
বাংলা শুভ নববর্ষ ১৪২৬ I নব আনন্দে মেতে উঠুক তোমার মন ও হৃদয় I,Notbully
"আসসালামুয়ালাইকুম ওয়া রহমাতুল্লাহ সম্মানিত শায়েখ ,জাজাকাল্লাহু খায়রন সম্মানিত শায়েখ ",Notbully
এইযে মিউজিক ভিডিও করে! এই কথায় বুঝা যায় সে হিরো আলম ভাইকে চিনে।তাঁকে তুচ্ছ করার জন্য এমন কথা বলেছে।,Notbully
আমাদের গরীবের কলিজা♥️♥️♥️♥️♥️,Notbully
মাশ্আল্লাহ,Notbully
"ইনশাআল্লাহ, অতীতের  দুইটা নিলামকে ছাড়িয়ে যাবে।",Notbully
বাঁচাও,Notbully
এতো সুন্দর একটা নিউজ.....আপনি না বললে জানতেই পারতাম না। এজন্য আপনাকে অসংখ্য ধন্যবাদ,Notbully
এমপি হিরো আলম আছি আমাদের পখথেকে জানাই ছালাম জানাইয়া ধন্যবাদ ভাই,Notbully
লাভ ইউ ৭৫,Notbully
গরীবদের কিছু পারলে দান করুন,Notbully
"হিরো আলম ভাই ,,হিরো আলম ভাই  জিন্দাবাদ,, জিন্দাবাদ",Notbully
অসাধারণ লাকছে,Notbully
আল্লাহ আপনাকে হেদায়েত নছিপ করুক আমিন,Notbully
অনেক সুন্দর নাটক আমি দেখছি,Notbully
"আউউউহচ্চচ্চুউউউ,সাম্নেরটা দেখালে ভালো হত",Notbully
সেইতো আসল হিরো আলম,Notbully
আচ্ছা প্রথম আলোর কি খাইয়া দাইয়া কোন কাজ নাই তারকারা বাসায় কি করতাছে তা দেখাতে হবে।যতসব,Notbully
হিরো আলম ভাই আপনার সাথে আছি তো ♥,Notbully
অভিনন্দন ও ভালো বাসা নিরন্তর ধান বির হিরু আলম,Notbully
হিরু আলম ভাই  তো হিরু আজীবন হিরু,Notbully
"প্রিয় নায়ক....❤️অনলাইনে সচেতনমূলক টিপস দেওয়ার জন্য ধন্যবাদ আপনাকে। এইবার দয়াকরে বাস্তবে কিছু একটা করার চেষ্টা করুন।ধনসম্পদ অনেক দিয়েছে উপর ওয়ালা আপনাকে সাধারণ মানুষের জন্য।এইবার সাধারণ মানুষের জন্য তাদের উপকারে আসুন।মাস্ক,হ্যান্ড‌ওয়াশ,কিছু অর্থ সহ নানা ধরনের সহযোগিতা।(ধন্যবাদ)",Notbully
পা কেটে জয় বাংলা ধ্বনি দেওয়া নিউজটা শেয়ার দেন না কেন দাদা?,Notbully
দারুণ,Notbully
ঠিক আছে জবাব টা আলম ভাই,Notbully
বেদনা,Notbully
ওদের চেয়ে হিরো আলম ভালো,Notbully
ঈদ মোবারক কুয়েত থেকে ,Notbully
আইল আইল  আইলরেবাংলাদেশে  নতুন নাস্তিক। আইলরে,Notbully
তুমি আমার নাটকের সিডিউল চেন্জ করছো কেনো,Notbully
ধন্যবাদ আত্ন মানবতার সেবায় এগিয়ে আসার জন্য।,Notbully
"মানুষ বলতেই ভুল আর সে ভুল করেছে এবং আল্লাহর কাছে মাফও ছেয়েছেন তাকে নিয়ে বাজে মন্তব না করাটায় ভালো হয়... আল্লাহ তাআল্লা তাকে হেদায়েদ করুক,,,  আমিন",Notbully
ইন্না-লিল্লাহি ওয়া ইন্না ইলাইহি রাজিউন,Notbully
আপনাকে স্যালুট স্যার আপনার মত প্রতিটি মানুষ যদি আপনার মত মন মানসিকতা হৃদয়ের আবেগ থাকতো তাহলে গরিবরা এত কষ্ট করতে হত না সত্যি স্যার অনন্ত জলিল স্যার এত ভাল মানুষ এত ভালো মনের একজন মানুষ আমি দোয়া করি আল্লাহ যেন তাকে আরো দন্ডলোদ বাড়িয়ে দেন কারণ তার মানুষকে দেওয়ার মত মন মানসিকতা বেশি মানুষ কি উজার করে বিলিয়ে দেন তারাই ধন-দৌলত এরকম প্রতাপশালী আরো বহু আছে বাংলাদেশে যারা গরীব অসহায় পাশে যাওয়ার জন্য একটি বারও কল্পনাও করেন না আমি একটা কথাই বলবো সবার মন মানসিকতা এক না কিছু মানুষ আছে শুধু নিজের পকেট ভারী করতে চায় আর যাদের টাকা-পয়সা আল্লাহ দিয়েছেন তাদেরও একদিন হিসাব দিতে হবে জানিনা এই মেসেজটা তাদের কাছে পৌঁছাবে কিনা,Notbully
ওকে দেশ থেকে বেরকরে দেওয়া হোক,Notbully
ইউ তোমাকে অনেক অনেক ধন্যবাদ,Notbully
"তিনি দেশকে দিয়েছেন সেবা , দেশ দিয়েছে বাশঁ , এয়ার এম্বুলেন্সের জন্য আবেদন করলে তিনি ভিআইপি নয় বলে জানানো হয় । ধিক্কার",Notbully
মানবতার সংগঠন বাংলাদেশ আওয়ামী। ,Notbully
সেফদা ভাই  আপনাকে ধন্যবাদ,Notbully
